[E 260425 17:11:18 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:46 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:47 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:48 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:48 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:49 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:51 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:52 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:54 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:55 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:57 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:17:57 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:00 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:01 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:03 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:04 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:06 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:07 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:15 smartConnect:221] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by ConnectTimeoutError(<HTTPSConnection(host='apiconnect.angelone.in', port=443) at 0x2134d8caad0>, 'Connection to apiconnect.angelone.in timed out. (connect timeout=7)'))
[E 260425 22:18:16 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:17 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:18 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:18 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:21 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:22 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:23 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:23 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:23 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:24 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:24 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:24 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:24 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:27 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:27 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:30 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:31 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:33 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:34 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 22:18:36 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': 'your_api_key', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
